HUC12,Sum_Survey_Acrea_2017,Sum_AreaMapped_2017,Sum_Damage_Area_2017
10100020101,9264.209687378976,0,0
10100020102,11922.95550566234,0,0
10100020103,8900.065201573801,0,0
10100020104,9643.875152034394,0,0
10100020105,19768.669723191753,0,0
10100020201,16979.58377500126,0,0
10100020202,6892.537844076003,0,0
10100020203,7987.030705907502,0,0
10100020204,19250.743101085216,0,0
10100020301,8437.175589776114,0,0
10100020302,10126.749846210781,0,0
10100020303,10811.193832534243,0,0
10100020304,39188.19124113537,0,0
10100020305,3195.3232901310403,0,0
10100020306,11358.77922023544,0,0
10100020307,13169.245357942023,0,0
10100020308,14904.309691234575,0,0
10100020401,4879.492631550909,0,0
10100020402,11148.653033607563,0,0
10100020403,25248.796104044555,0,0
10100020404,14524.331673699822,0,0
10100020405,11333.357928992593,0,0
10100020406,7293.5368213081065,0,0
10100020501,16386.59695393349,0,0
10100020502,18296.18827921134,0,0
10100020503,5897.425620061226,0,0
10100020504,10065.86355557158,0,0
10100020505,20131.954755110215,0,0
10100020601,10536.596209707013,0,0
10100020602,32349.69161017606,0,0
10100020701,8405.506516385625,0,0
10100020702,9903.497567275248,0,0
10100020703,11743.634506361932,0,0
10100020704,24897.481614175973,0,0
10100020705,19887.213544150018,0,0
10100020706,3526.7845735778874,0,0
10100020707,7457.366569204073,0,0
10100020708,682.8854610978105,0,0
10100020709,14418.239428753812,0,0
10100020710,67.50117912691877,0,0
10100020711,30817.78692199007,0,0
10100030101,41.87214308503735,0,0
10100030102,15834.4852477348,0,0
10100030103,10276.954727055221,0,0
10100030104,15986.445925018079,0,0
10100030105,3579.6335660491945,0,0
10100030201,2275.4248296296623,0,0
10100030202,10163.625409398275,0,0
10100030203,35764.82668779297,0,0
10100030204,2359.807351909105,0,0
10100030205,34271.1058734861,0,0
10100030206,3461.2592481010797,0,0
10100030207,18169.210875470028,0,0
10100030301,0,0,0
10100030302,2531.9990787904803,0,0
10100030303,7059.955459360375,0,0
10100030304,1373.9612238212467,0,0
10100030305,6729.026369193258,0,0
10100030306,12952.57592398961,0,0
10100030307,0,0,0
10100030308,397.73116699539366,0,0
10100030309,27390.176852026536,0,0
10100030310,30221.84066279597,0,0
10100030401,40833.95608892991,0,0
10100030402,967.742651361218,0,0
10100030403,23657.07288277963,0,0
10100040101,13252.194244638846,0,0
10100040102,12382.901938073583,0,0
10100040103,0,0,0
10100040104,77.84927389652663,0,0
10100040201,29438.206043011578,0,0
10100040202,17134.489420681006,0,0
10100040203,0.540246061579516,0,0
10100040301,6146.12276097959,0,0
10100040302,0,0,0
10100040303,19488.0387126997,0,0
10100040304,143.7640812864695,0,0
10100040305,0,0,0
10100040306,0,0,0
10100040401,27497.458614981162,0,0
10100040402,25173.561353367775,0,0
10100040501,26762.852561611795,0,0
10100040502,25254.614234481443,0,0
10100040503,17444.450856798972,0,0
10100040504,10725.851514348404,0,0
10100040505,20304.329693540814,0,0
10100040506,19642.778780586505,0,0
10100040507,19430.546812191453,0,0
10100040601,14742.361066831394,0,0
10100040602,5249.153666623149,0,0
10100040603,16448.639141511263,0,0
10100040604,6106.077059202787,0,0
10100040605,10255.081938177455,0,0
10100040606,15203.866446515698,0,0
10100040701,31428.197093418636,0,0
10100040702,29227.341806829987,0,0
10100040703,20360.531992242642,0,0
10100040801,0,0,0
10100040802,16684.835570669824,0,0
10100040803,11073.166967753179,0,0
10100040804,2297.928821019071,0,0
10100040805,24462.75131048193,0,0
10100040806,13004.403057540994,0,0
10100040901,19432.987598199143,0,0
10100040902,13277.399611454202,0,0
10100040903,2488.050299251351,0,0
10100040904,15757.33096275181,0,0
10100041001,38834.80547944585,0,0
10100041002,11556.671204608672,0,0
10100041003,17472.282254847065,0,0
10100041004,6764.141595817905,0,0
10100041005,18169.393068593316,0,0
10100041006,13550.93856571734,0,0
10100041007,18292.307368888996,0,0
10100041101,15625.219646648515,0,0
10100041102,10124.369062371015,0,0
10100041103,15052.484354855027,0,0
10100041104,18516.484626028465,0,0
10100041105,6744.695157895115,0,0
10100041106,4142.869710205297,0,0
10100041107,4434.1740308453745,0,0
10100041201,32036.88772042622,0,0
10100041202,17111.081400845633,0,0
10100041203,14147.390125551035,0,0
10100041301,22012.062980971266,0,0
10100041302,8898.662350942894,0,0
10100041303,15655.481309514156,0,0
10100041304,12688.84207652193,0,0
10100041305,1712.1659106695402,0,0
10100041306,26377.891000769076,0,0
10100041307,7693.735283117127,0,0
10100041401,29632.739944481284,0,0
10100041402,11908.989919013246,0,0
10100041403,5338.063558433151,0,0
10100041404,0,0,0
10100041405,0,0,0
10100041406,0,0,0
10100041407,0,0,0
10100041408,0,0,0
10100050101,12097.543059099116,0,0
10100050102,3221.5786016159973,0,0
10100050103,2838.911493768133,0,0
10100050201,12959.948952905574,0,0
10100050202,13973.139536724306,0,0
10100050203,17944.922085924798,0,0
10100050204,0,0,0
10100050205,0,0,0
10100050206,0,0,0
10100050301,11107.386585187827,0,0
10100050302,22894.150169445944,0,0
10100050303,20018.160459426934,0,0
10100050304,10052.895351543082,0,0
10100050305,21166.012397474766,0,0
10100050306,335.3566750185141,0,0
10100050307,0,0,0
10100050308,0,0,0
10100050309,0,0,0
10100060101,2547.273097842572,0,0
10100060102,13233.723793578063,0,0
10100060103,18281.60554758516,0,0
10100060104,43548.95060743536,0,0
10100060105,9645.413037909097,0,0
10100060106,13443.891788302866,0,0
10100060107,10089.77692824678,0,0
10100060108,16067.01911063529,0,0
10100060109,32488.396325350946,0,0
10100060110,12088.26514532316,0,0
10100060111,22104.30148728701,0,0
10100060201,0,0,0
10100060202,0,0,0
10100060203,14524.127208076476,0,0
10100060204,16404.871693156034,0,0
10100060205,1507.2193923518028,0,0
10100060206,2055.5756761206376,0,0
10100060207,13383.549776575506,0,0
10100060208,22873.038866784973,0,0
10100060209,2778.9624759981057,0,0
10100060301,0,0,0
10100060302,0,0,0
10100060303,0,0,0
10100060304,0,0,0
10100060305,0,0,0
10100060306,0,0,0
10100060307,0,0,0
10100060308,0,0,0
10100060309,0,0,0
10100060401,0,0,0
10100060402,0,0,0
10100060403,0,0,0
10100060404,0,0,0
10100060405,0,0,0
10100060406,0,0,0
10100060407,0,0,0
10100060408,0,0,0
10100060409,0,0,0
10100070101,8366.83203305635,0,0
10100070102,0,0,0
10100070103,2975.1529747304126,0,0
10100070201,0,0,0
10100070202,6249.088773839225,0,0
10100070203,13569.476715275981,0,0
10100070204,15099.130823810887,0,0
10100070205,25475.452283383896,0,0
10100070301,0,0,0
10100070302,0,0,0
10100070303,0,0,0
10100070304,0,0,0
10100070305,0,0,0
10100070401,0,0,0
10100070402,0,0,0
10100070403,0,0,0
10100070404,0,0,0
10100070405,0,0,0
10100070406,0,0,0
10100070407,0,0,0
10100070408,0,0,0
10100070409,0,0,0
10100070410,0,0,0
10100070501,0,0,0
10100070502,0,0,0
10100070503,0,0,0
10100070504,0,0,0
10100070505,0,0,0
10100070506,0,0,0
