HUC12,DCA_CODE_2000,Sum_Survey_Acrea_2000,Sum_AreaMapped_2000,Sum_Damage_Area_2000
30801010202,0,0,0,0
30801010301,0,0,0,0
30801010302,0,0,0,0
30801010303,0,0,0,0
30801010304,0,0,0,0
30801010305,0,0,0,0
30801010306,0,0,0,0
30801010401,0,0,0,0
30801010402,0,0,0,0
30801010403,0,0,0,0
30801010404,0,0,0,0
30801010405,0,0,0,0
30801010406,0,0,0,0
30801010407,0,0,0,0
30801010501,0,0,0,0
30801010502,0,0,0,0
30801010503,0,0,0,0
30801010504,0,0,0,0
30801010505,0,0,0,0
30801010506,0,0,0,0
30801010507,0,0,0,0
30801010508,0,0,0,0
30801010509,0,0,0,0
30801010510,0,0,0,0
30801010601,0,0,0,0
30801010602,0,0,0,0
30801010603,0,0,0,0
30801010604,0,0,0,0
30801010701,0,0,0,0
30801010702,0,0,0,0
30801010703,0,0,0,0
30801010704,0,0,0,0
30801010705,0,0,0,0
30801010706,0,0,0,0
30801010707,0,0,0,0
30801010801,0,0,0,0
30801010802,0,0,0,0
30801010803,0,0,0,0
30801010804,0,0,0,0
30801010805,0,0,0,0
30801010806,0,0,0,0
30801010807,0,0,0,0
30801010808,0,0,0,0
30801010901,0,0,0,0
30801010902,0,0,0,0
30801010903,0,0,0,0
30801010904,0,0,0,0
30801010905,0,0,0,0
30801011001,0,0,0,0
30801011002,0,0,0,0
30801011003,0,0,0,0
30801011004,0,0,0,0
30801011005,0,0,0,0
30801011006,0,0,0,0
30801011007,0,0,0,0
30801011008,0,0,0,0
30801011101,0,0,0,0
30801011102,0,0,0,0
30801011103,0,0,0,0
30801011104,0,0,0,0
30801011105,0,0,0,0
30801011201,0,0,0,0
30801011202,0,0,0,0
30801011203,0,0,0,0
30801011204,0,0,0,0
30801011205,0,0,0,0
30801011206,0,0,0,0
30801011207,0,0,0,0
30801011208,0,0,0,0
30801011301,0,0,0,0
30801011302,0,0,0,0
30801011303,0,0,0,0
30801011304,0,0,0,0
30801011401,0,0,0,0
30801011402,0,0,0,0
30801011403,0,0,0,0
30801011404,0,0,0,0
30801011405,0,0,0,0
30801011406,0,0,0,0
30801011407,0,0,0,0
30801011501,0,4987.6935694835165,0,0
30801011502,0,0,0,0
30801011503,0,0,0,0
30801011504,0,0,0,0
30801011505,0,0,0,0
30801011506,0,0,0,0
30801011601,0,0,0,0
30801011602,0,0,0,0
30801011701,0,0,0,0
30801011702,0,0,0,0
30801011703,0,0,0,0
30801011704,0,21497.787871391774,0,0
30801011705,0,0,0,0
30801011706,0,0,0,0
30801011801,0,15835.207911426094,0,0
30801011802,0,26732.055055350564,0,0
30801011901,0,20453.702928448813,0,0
30801011902,0,25095.102694220343,0,0
30801011903,0,29394.093775123074,0,0
30801012001,0,0,0,0
30801012002,0,1451.913773252815,0,0
30801012003,0,14484.060407503111,0,0
30801012004,0,13018.814196921383,0,0
30801012100,0,43568.61560117417,0,0
30801020101,0,0,0,0
30801020102,0,0,0,0
30801020103,0,0,0,0
30801020104,0,0,0,0
30801020105,0,146.20904902007288,0,0
30801020201,0,0,0,0
30801020202,0,0,0,0
30801020203,0,212.691188462349,0,0
30801020301,0,0,0,0
30801020302,0,0,0,0
30801020303,0,0,0,0
30801020304,0,0,0,0
30801020401,0,0,0,0
30801020402,0,0,0,0
30801020403,0,22288.149115019736,0,0
30801020404,0,194.77834585383187,0,0
30801020405,0,14261.621799836606,0,0
30801020501,0,19909.711495743795,0,0
30801020502,0,31107.759747451477,0,0
30801020503,0,26751.05475024592,0,0
30801020504,0,30432.622106425824,0,0
30801020505,0,26392.447893202912,0,0
30801020600,0,108392.77811087527,0,0
30801020700,0,157546.5172698152,0,0
30801020801,0,24015.214137953546,0,0
30801020802,0,25761.27874499472,0,0
30801020803,0,20941.971227628215,0,0
30801020804,0,13195.369131569494,0,0
30801020805,0,15600.081231588587,0,0
30801020806,0,25416.42776987842,0,0
30801020900,0,84772.1420923857,0,0
30801021000,0,86699.74244939713,0,0
30801021101,0,16362.74703949926,0,0
30801021102,0,25338.0673196394,0,0
30801021103,0,30298.41983302462,0,0
30801021104,0,10864.651949302528,0,0
30801021105,0,42773.63916568528,0,0
30801021106,0,27959.674315771736,0,0
30801021107,0,16944.236443712773,0,0
30801021201,0,23391.73864879009,0,0
30801021202,0,33307.47206347433,0,0
30801021203,0,14366.653171605136,0,0
30801021204,0,22382.29614765074,0,0
30801021205,0,35964.69301708451,0,0
30801021301,0,23859.571241208643,0,0
30801021302,0,24765.854380833298,0,0
30801021303,0,40029.22007270978,0,0
30801021401,0,36613.32720131183,0,0
30801021402,0,40148.492732161096,0,0
30801021403,0,19616.48803146687,0,0
30801021404,0,21124.31288865264,0,0
30801021405,0,35335.49547527758,0,0
30801021406,0,19970.515048564856,0,0
30801030101,0,0,0,0
30801030102,0,22339.30003812267,0,0
30801030201,0,0,0,0
30801030202,0,26958.31461282202,0,0
30801030203,0,28793.924743277632,0,0
30801030204,0,26170.930834396295,0,0
30801030205,0,26673.827724689036,0,0
30801030301,0,19359.870502221253,0,0
30801030302,0,18629.783136328482,0,0
30801030303,0,28287.92274740944,0,0
30801030304,0,56098.2779613975,0,0
30801030401,0,16718.541420896345,0,0
30801030402,0,11028.437112996282,0,0
30801030403,0,25998.535620585335,0,0
30801030404,0,34920.31136997013,0,0
30801030501,0,28598.91089552784,0,0
30801030502,0,3265.951641312347,0,0
30801030503,0,628.9848244001992,0,0
30801030504,0,33028.02248341357,0,0
30801030601,0,23281.542833590836,0,0
30801030602,0,33548.59881388426,0,0
30801030603,0,33108.93755494796,0,0
30801030604,0,13225.710995771627,0,0
30801030701,0,5335.733696188575,0,0
30801030702,0,0,0,0
30801030703,0,1387.290747382538,0,0
30801030704,0,38577.02278498945,0,0
30801030801,0,13625.328940643294,0,0
30801030802,0,0,0,0
30801030803,0,0,0,0
30801030804,0,8675.933103214062,0,0
30801030901,0,45.46440776504284,0,0
30801030902,0,805.5053350984298,0,0
30801030903,0,0,0,0
30801030904,0,0,0,0
30801031001,0,0,0,0
30801031002,0,2554.0366654261256,0,0
30801031003,0,0,0,0
30801031004,0,0,0,0
30801031101,0,0,0,0
30801031102,0,0,0,0
30801031103,0,0,0,0
30801031201,0,0,0,0
30801031202,0,0,0,0
30801031203,0,0,0,0
30801031204,0,0,0,0
30801031301,0,0,0,0
30801031302,0,0,0,0
30801031303,0,0,0,0
30801031304,0,0,0,0
30801031401,0,0,0,0
30801031402,0,0,0,0
30801031403,0,0,0,0
30801031404,0,0,0,0
30801031405,0,0,0,0
30801031501,0,61.03570153508516,0,0
30801031502,0,0,0,0
30801031503,0,0,0,0
30801031601,0,0,0,0
30801031602,0,0,0,0
30801031603,0,0,0,0
30801031604,0,0,0,0
30801031605,0,0,0,0
30801031606,0,0,0,0
30801031700,0,0,0,0
30802010101,0,0,0,0
30802010102,0,0,0,0
30802010103,0,0,0,0
30802010104,0,0,0,0
30802010105,0,0,0,0
30802010201,0,0,0,0
30802010202,0,0,0,0
30802010203,0,4922.312976844287,0,0
30802010204,0,4041.505630978293,0,0
30802010205,0,0,0,0
30802010301,0,14805.079844475835,0,0
30802010302,0,7711.023851876948,0,0
30802010303,0,5275.139966364834,0,0
30802010401,0,17170.85527751304,0,0
30802010402,0,2994.105515365433,0,0
30802010403,0,19929.83878392728,0,0
30802010404,0,10993.036778022202,0,0
30802010501,0,0,0,0
30802010502,0,0,0,0
30802010601,0,0,0,0
30802010602,0,0,0,0
30802010603,0,0,0,0
30802010700,0,0,0,0
30802020101,0,0,0,0
30802020102,0,0,0,0
30802020103,0,0,0,0
30802020201,0,0,0,0
30802020202,0,0,0,0
30802020301,0,0,0,0
30802020302,0,0,0,0
30802020303,0,0,0,0
30802020304,0,0,0,0
30802020305,0,0,0,0
30802020400,0,0,0,0
30802020500,0,0,0,0
30802030100,0,0,0,0
30802030201,0,0,0,0
30802030202,0,0,0,0
30802030203,0,0,0,0
30802030301,0,0,0,0
30802030302,0,0,0,0
30802030303,0,0,0,0
30802030304,0,0,0,0
30802030305,0,0,0,0
30802030306,0,0,0,0
30802030307,0,0,0,0
30802030400,0,0,0,0
30901010101,0,0,0,0
30901010102,0,0,0,0
30901010103,0,0,0,0
30901010104,0,0,0,0
30901010201,0,0,0,0
30901010202,0,0,0,0
30901010301,0,0,0,0
30901010302,0,0,0,0
30901010400,0,0,0,0
30901010501,0,0,0,0
30901010502,0,0,0,0
30901010503,0,0,0,0
30901010504,0,0,0,0
30901010601,0,0,0,0
30901010602,0,0,0,0
30901010701,0,0,0,0
30901010702,0,0,0,0
30901010801,0,0,0,0
30901010802,0,0,0,0
30901010803,0,0,0,0
30901010804,0,0,0,0
30901010901,0,0,0,0
30901010902,0,0,0,0
30901010903,0,0,0,0
30901010904,0,0,0,0
30901010905,0,0,0,0
30901011001,0,0,0,0
30901011002,0,0,0,0
30901011101,0,0,0,0
30901011102,0,0,0,0
30901011103,0,0,0,0
30901011201,0,0,0,0
30901011202,0,0,0,0
30901011203,0,0,0,0
30901011204,0,0,0,0
30901011301,0,0,0,0
30901011302,0,0,0,0
30901011303,0,0,0,0
30901011304,0,0,0,0
30901011401,0,0,0,0
30901011402,0,0,0,0
30901011403,0,0,0,0
30901011404,0,0,0,0
30901011405,0,0,0,0
30901011501,0,0,0,0
30901011502,0,0,0,0
30901011503,0,0,0,0
30901011504,0,0,0,0
30901011505,0,0,0,0
30901011601,0,0,0,0
30901011602,0,0,0,0
30901011603,0,0,0,0
30901011604,0,0,0,0
30901011701,0,0,0,0
30901011702,0,0,0,0
30901011703,0,0,0,0
30901011704,0,0,0,0
30901011801,0,0,0,0
30901011802,0,0,0,0
30901011803,0,0,0,0
30901011804,0,0,0,0
30901011901,0,0,0,0
30901011902,0,0,0,0
30901012001,0,0,0,0
30901012002,0,0,0,0
30901012003,0,0,0,0
30901012101,0,0,0,0
30901012102,0,0,0,0
30901012103,0,0,0,0
30901020100,0,0,0,0
30901020200,0,0,0,0
30901020301,0,0,0,0
30901020302,0,0,0,0
30901020303,0,0,0,0
30901030101,0,0,0,0
30901030102,0,0,0,0
30901030103,0,0,0,0
30901030104,0,0,0,0
30901030105,0,0,0,0
30901030201,0,0,0,0
30901030202,0,0,0,0
30901030203,0,0,0,0
30901030204,0,0,0,0
30901030205,0,0,0,0
30901030206,0,0,0,0
30901030301,0,0,0,0
30901030302,0,0,0,0
30901030303,0,0,0,0
30901030304,0,0,0,0
30901030305,0,0,0,0
30901030401,0,0,0,0
30901030402,0,0,0,0
30901030403,0,0,0,0
30901030404,0,0,0,0
30902010100,0,0,0,0
30902010200,0,0,0,0
30902020100,0,0,0,0
30902020200,0,0,0,0
30902020300,0,0,0,0
30902020401,0,0,0,0
30902020402,0,0,0,0
30902020500,0,0,0,0
30902020601,0,0,0,0
30902020602,0,0,0,0
30902020700,0,0,0,0
30902020800,0,0,0,0
30902020900,0,0,0,0
30902021000,0,0,0,0
30902021100,0,0,0,0
30902021200,0,0,0,0
30902021300,0,0,0,0
30902021400,0,0,0,0
30902021500,0,0,0,0
30902030100,0,0,0,0
30902030200,0,0,0,0
30902030300,0,0,0,0
30902030400,0,0,0,0
30902030500,0,0,0,0
30902030600,0,0,0,0
30902030700,0,0,0,0
30902040101,0,0,0,0
30902040102,0,0,0,0
30902040103,0,0,0,0
30902040104,0,0,0,0
30902040105,0,0,0,0
30902040106,0,0,0,0
30902040107,0,0,0,0
30902040201,0,0,0,0
30902040202,0,0,0,0
30902040203,0,0,0,0
30902040204,0,0,0,0
30902040205,0,0,0,0
30902040206,0,0,0,0
30902040207,0,0,0,0
30902040208,0,0,0,0
30902040301,0,0,0,0
30902040302,0,0,0,0
30902040303,0,0,0,0
30902040304,0,0,0,0
30902040305,0,0,0,0
30902040401,0,0,0,0
30902040402,0,0,0,0
30902040403,0,0,0,0
30902040404,0,0,0,0
30902040405,0,0,0,0
30902040406,0,0,0,0
30902040501,0,0,0,0
30902040502,0,0,0,0
30902040503,0,0,0,0
30902040504,0,0,0,0
30902040601,0,0,0,0
30902040602,0,0,0,0
30902040603,0,0,0,0
30902040700,0,0,0,0
30902040800,0,0,0,0
30902040901,0,0,0,0
30902040902,0,0,0,0
30902040903,0,0,0,0
30902040904,0,0,0,0
30902040905,0,0,0,0
30902040906,0,0,0,0
30902041000,0,0,0,0
30902041100,0,0,0,0
30902041200,0,0,0,0
30902050101,0,0,0,0
30902050102,0,0,0,0
30902050201,0,0,0,0
30902050202,0,0,0,0
30902050203,0,0,0,0
30902050204,0,0,0,0
30902050205,0,0,0,0
30902050206,0,0,0,0
30902050301,0,0,0,0
30902050302,0,0,0,0
30902050303,0,0,0,0
30902050304,0,0,0,0
30902050401,0,0,0,0
30902050402,0,0,0,0
30902050403,0,0,0,0
30902050404,0,0,0,0
30902050405,0,0,0,0
30902050406,0,0,0,0
30902050407,0,0,0,0
30902050408,0,0,0,0
30902050501,0,0,0,0
30902050502,0,0,0,0
30902050601,0,0,0,0
30902050602,0,0,0,0
30902050603,0,0,0,0
30902050604,0,0,0,0
30902050605,0,0,0,0
30902050606,0,0,0,0
30902050607,0,0,0,0
30902060100,0,0,0,0
30902060200,0,0,0,0
30902060300,0,0,0,0
30902060401,0,0,0,0
30902060402,0,0,0,0
30902060501,0,0,0,0
30902060502,0,0,0,0
30902060503,0,0,0,0
30902060504,0,0,0,0
30902060601,0,0,0,0
30902060602,0,0,0,0
30902060603,0,0,0,0
30902060604,0,0,0,0
30902060700,0,0,0,0
30902060800,0,0,0,0
30902060900,0,0,0,0
30902061001,0,0,0,0
30902061002,0,0,0,0
30902061003,0,0,0,0
30902061101,0,0,0,0
30902061102,0,0,0,0
30902061201,0,0,0,0
30902061202,0,0,0,0
30902061203,0,0,0,0
30902061204,0,0,0,0
30902061205,0,0,0,0
30902061300,0,0,0,0
30902061401,0,0,0,0
30902061402,0,0,0,0
30902061403,0,0,0,0
30902061404,0,0,0,0
30902061405,0,0,0,0
30902061406,0,0,0,0
30902061500,0,0,0,0
30902061601,0,0,0,0
30902061602,0,0,0,0
30902061603,0,0,0,0
30902061604,0,0,0,0
30902061605,0,0,0,0
30902061606,0,0,0,0
30902061607,0,0,0,0
30902061608,0,0,0,0
30902061609,0,0,0,0
30902061701,0,0,0,0
30902061702,0,0,0,0
30902061800,0,0,0,0
31001010101,0,0,0,0
31001010102,0,0,0,0
31001010103,0,0,0,0
31001010201,0,0,0,0
31001010202,0,0,0,0
31001010203,0,0,0,0
31001010204,0,0,0,0
31001010205,0,0,0,0
31001010301,0,0,0,0
31001010302,0,0,0,0
31001010303,0,0,0,0
31001010304,0,0,0,0
31001010305,0,0,0,0
31001010306,0,0,0,0
31001010401,0,0,0,0
31001010402,0,0,0,0
31001010403,0,0,0,0
31001010404,0,0,0,0
31001010405,0,0,0,0
31001010501,0,0,0,0
31001010502,0,0,0,0
31001010503,0,0,0,0
31001010504,0,0,0,0
31001010505,0,0,0,0
31001010506,0,0,0,0
31001010601,0,0,0,0
31001010602,0,0,0,0
31001010603,0,0,0,0
31001010604,0,0,0,0
31001010605,0,0,0,0
31001010701,0,0,0,0
31001010702,0,0,0,0
31001010703,0,0,0,0
31001010704,0,0,0,0
31001010705,0,0,0,0
31001010801,0,0,0,0
31001010802,0,0,0,0
31001010803,0,0,0,0
31001010804,0,0,0,0
31001010805,0,0,0,0
31001010806,0,0,0,0
31001010807,0,0,0,0
31001010901,0,0,0,0
31001010902,0,0,0,0
31001010903,0,0,0,0
31001010904,0,0,0,0
31001010905,0,0,0,0
31001010906,0,0,0,0
31001010907,0,0,0,0
31001011001,0,0,0,0
31001011002,0,0,0,0
31001011003,0,0,0,0
31001011004,0,0,0,0
31001011005,0,0,0,0
31001011006,0,0,0,0
31001011101,0,0,0,0
31001011102,0,0,0,0
31001011103,0,0,0,0
31001011104,0,0,0,0
31001011105,0,0,0,0
31001011106,0,0,0,0
31001011107,0,0,0,0
31001011108,0,0,0,0
31001020101,0,0,0,0
31001020102,0,0,0,0
31001020103,0,0,0,0
31001020104,0,0,0,0
31001020201,0,0,0,0
31001020202,0,0,0,0
31001020203,0,0,0,0
31001020204,0,0,0,0
31001020301,0,0,0,0
31001020302,0,0,0,0
31001020303,0,0,0,0
31001020401,0,0,0,0
31001020402,0,0,0,0
31001020403,0,0,0,0
31001020404,0,0,0,0
31001020501,0,0,0,0
31001020502,0,0,0,0
31001020503,0,0,0,0
31001020504,0,0,0,0
31001020505,0,0,0,0
31001020506,0,0,0,0
31001030101,0,0,0,0
31001030102,0,0,0,0
31001030103,0,0,0,0
31001030104,0,0,0,0
31001030105,0,0,0,0
31001030201,0,0,0,0
31001030202,0,0,0,0
31001030300,0,0,0,0
31001030400,0,0,0,0
31002010101,0,0,0,0
31002010102,0,0,0,0
31002010103,0,0,0,0
31002010201,0,0,0,0
31002010202,0,0,0,0
31002010203,0,0,0,0
31002010204,0,0,0,0
31002010205,0,0,0,0
31002010301,0,0,0,0
31002010302,0,0,0,0
31002010303,0,0,0,0
31002010400,0,0,0,0
31002020101,0,0,0,0
31002020102,0,0,0,0
31002020103,0,0,0,0
31002020104,0,0,0,0
31002020105,0,0,0,0
31002020106,0,0,0,0
31002020107,0,0,0,0
31002020201,0,0,0,0
31002020202,0,0,0,0
31002020203,0,0,0,0
31002020204,0,0,0,0
31002030101,0,0,0,0
31002030102,0,0,0,0
31002030103,0,0,0,0
31002030104,0,0,0,0
31002030105,0,0,0,0
31002030201,0,0,0,0
31002030202,0,0,0,0
31002030203,0,0,0,0
31002040101,0,0,0,0
31002040102,0,0,0,0
31002040103,0,0,0,0
31002040104,0,0,0,0
31002040201,0,0,0,0
31002040202,0,0,0,0
31002040203,0,0,0,0
31002040204,0,0,0,0
31002040205,0,0,0,0
31002040301,0,0,0,0
31002040302,0,0,0,0
31002040303,0,0,0,0
31002040304,0,0,0,0
31002040305,0,0,0,0
31002040306,0,0,0,0
31002050101,0,0,0,0
31002050102,0,0,0,0
31002050103,0,0,0,0
31002050201,0,5.2109389297841195,0,0
31002050202,0,14430.905227195906,0,0
31002050203,0,12285.285690548091,0,0
31002050204,0,11766.3692630694,0,0
31002050205,0,18822.32746090584,0,0
31002050301,0,0,0,0
31002050302,0,0,0,0
31002050303,0,0,0,0
31002050304,0,4694.891369074495,0,0
31002050401,0,24589.65144419832,0,0
31002050402,0,14304.012765319423,0,0
31002050403,0,34642.16237999312,0,0
31002050404,0,15924.916504503748,0,0
31002050501,0,11659.722188804484,0,0
31002050502,0,0,0,0
31002050503,0,0,0,0
31002060101,0,298.3496916159758,0,0
31002060102,0,0,0,0
31002060103,0,0,0,0
31002060201,0,0,0,0
31002060202,0,1281.685595951233,0,0
31002060203,0,0,0,0
31002060301,0,0,0,0
31002060302,0,0,0,0
31002060303,0,0,0,0
31002060401,0,0,0,0
31002060402,0,0,0,0
31002060501,0,0,0,0
31002060502,0,0,0,0
31002060601,0,0,0,0
31002060602,0,0,0,0
31002060603,0,0,0,0
31002060604,0,0,0,0
31002060700,0,0,0,0
31002060800,0,0,0,0
31002070101,0,29473.848709680475,0,0
31002070102,0,43047.7545647945,0,0
31002070103,0,13824.423882601399,0,0
31002070104,0,34537.28788257182,0,0
31002070201,0,32680.459315255386,0,0
31002070202,0,18025.50010900788,0,0
31002070203,0,18985.079394549753,0,0
31002070204,0,39380.660205665736,0,0
31002070205,0,34661.36893979714,0,0
31002070301,0,10738.155897651954,0,0
31002070302,0,24734.04711455205,0,0
31002070303,0,24352.619741366983,0,0
31002070304,0,11484.057701393098,0,0
31002070305,0,28094.605857131606,0,0
31002070306,0,26404.231866188202,0,0
31002070307,0,33301.73771617442,0,0
31002070401,0,36789.34218198836,0,0
31002070402,0,20748.882663842025,0,0
31002070403,0,18206.862123098337,0,0
31002070404,0,37675.28450396645,0,0
31002070501,0,36951.00884936132,0,0
31002070502,0,27878.968517182642,0,0
31002070503,0,252.03125287781316,0,0
31002070504,0,0,0,0
31002070505,0,0,0,0
31002070506,0,0,0,0
31002070600,0,630.706760725319,0,0
31002080101,0,0,0,0
31002080102,0,0,0,0
31002080103,0,0,0,0
31002080104,0,0,0,0
31002080201,0,0,0,0
31002080202,0,607.385765538012,0,0
31002080203,0,138.22901717901564,0,0
31002080204,0,9486.257321596493,0,0
31002080205,0,35410.14481752605,0,0
31002080206,0,16528.261268541028,0,0
31002080207,0,26114.677746589223,0,0
31002080301,0,13932.080920386192,0,0
31002080302,0,28355.8252916184,0,0
31002080303,0,20679.354719357852,0,0
31002080304,0,41926.07764902163,0,0
31002080401,0,933.6192047634154,0,0
31002080402,0,23563.646039492047,0,0
31002080403,0,38879.32308675625,0,0
31002080501,0,20408.48139158386,0,0
31002080502,0,26294.29882512952,0,0
31002080503,0,42058.36526116606,0,0
31002080504,0,33452.963811967864,0,0
31002080601,0,24268.786714253747,0,0
31002080602,0,27056.191286804966,0,0
31002080603,0,14198.34116057656,0,0
31002080701,0,4143.929733664772,0,0
31002080702,0,26378.59278902832,0,0
31002080703,0,25719.95236776133,0,0
31002080704,0,18253.99889689571,0,0
31002080705,0,25629.933321350243,0,0
31002080706,0,19978.69502886134,0,0
31002080800,0,95599.03583595298,0,0
31002080901,0,26665.864869747285,0,0
31002080902,0,23341.990140828173,0,0
31002080903,0,12149.612387617959,0,0
31002080904,0,19893.26256641492,0,0
31002080905,0,37672.774586500476,0,0
31002081001,0,35499.66372917662,0,0
31002081002,0,36017.818244259164,0,0
31002081003,0,34171.612845428186,0,0
31002081004,0,26260.089787024426,0,0
31002081101,0,51576.18944251117,0,0
31002081102,0,20957.4659957698,0,0
31002081103,0,29056.12334464086,0,0
31101010100,0,65476.572554938066,0,0
31101010201,0,38185.68860310306,0,0
31101010202,0,26978.037479923816,0,0
31101010203,0,19585.970276565888,0,0
31101010301,0,17506.22910560376,0,0
31101010302,0,21192.829904644357,0,0
31101010303,0,33087.11267932691,0,0
31101010304,0,14354.204237078276,0,0
31101010305,0,43622.383817920265,0,0
31101010306,0,29596.229940571986,0,0
31101010401,0,20887.82621891467,0,0
31101010402,0,14869.683725947474,0,0
31101010403,0,19393.366002133847,0,0
31101010404,0,14166.619549322533,0,0
31101010405,0,15619.69123500423,0,0
31101010501,0,29312.69172915082,0,0
31101010502,0,19321.127245992157,0,0
31101010503,0,43335.42912399316,0,0
31101010504,0,22315.746151850795,0,0
31101010601,0,9170.800824184877,0,0
31101010602,0,16005.915241082916,0,0
31101010603,0,19652.567389689746,0,0
31101010700,0,82.5103067149164,0,0
31101020101,0,29610.604438827802,0,0
31101020102,0,12336.209714918781,0,0
31101020103,0,5001.946325998844,0,0
31101020104,0,0,0,0
31101020201,0,2416.7442399444294,0,0
31101020202,0,0,0,0
31101020203,0,0,0,0
31101020301,0,974.0193184725749,0,0
31101020302,0,0,0,0
31101020303,0,0,0,0
31101020401,0,0,0,0
31101020402,0,0,0,0
31101020403,0,0,0,0
31101020404,0,0,0,0
31101020405,0,0,0,0
31101020501,0,0,0,0
31101020502,0,0,0,0
31101020503,0,0,0,0
31101020504,0,0,0,0
31101020505,0,0,0,0
31101020506,0,0,0,0
31101020601,0,18968.94767698833,0,0
31101020602,0,26437.911549057655,0,0
31101020603,0,32489.664551149715,0,0
31101020604,0,48047.429777155965,0,0
31101020605,0,7319.341174806745,0,0
31101020701,0,216.29386267714222,0,0
31101020702,0,0,0,0
31101020703,0,3818.5445382356274,0,0
31101020801,0,21401.879311597226,0,0
31101020802,0,0,0,0
31101020803,0,0,0,0
31101020804,0,0,0,0
31101020805,0,0,0,0
31101020901,0,0,0,0
31101020902,0,0,0,0
31101020903,0,0,0,0
31101020904,0,0,0,0
31101020905,0,0,0,0
31101020906,0,0,0,0
31101021000,0,0,0,0
31101030101,0,0,0,0
31101030102,0,0,0,0
31101030103,0,0,0,0
31101030104,0,0,0,0
31101030201,0,0,0,0
31101030202,0,3029.684582172627,0,0
31101030203,0,0,0,0
31101030204,0,21637.570260198325,0,0
31101030205,0,1348.8532316578817,0,0
31101030301,0,18207.123116694314,0,0
31101030302,0,28936.944675508796,0,0
31101030303,0,31056.687856746055,0,0
31101030304,0,10554.983445888625,0,0
31101030305,0,25376.866658568742,0,0
31101030401,0,0,0,0
31101030402,0,5667.191763184769,0,0
31101030403,0,38969.02112946015,0,0
31101030404,0,0,0,0
31101030405,0,0,0,0
31101030406,0,14119.745942763404,0,0
31101030501,0,0,0,0
31101030502,0,0,0,0
31101030503,0,908.9153449659027,0,0
31101030504,0,0,0,0
31101030505,0,0,0,0
31102010101,0,0,0,0
31102010102,0,0,0,0
31102010103,0,0,0,0
31102010104,0,0,0,0
31102010105,0,0,0,0
31102010201,0,0,0,0
31102010202,0,0,0,0
31102010301,0,6418.102675515128,0,0
31102010302,0,0,0,0
31102010303,0,0,0,0
31102010304,0,0,0,0
31102010305,0,0,0,0
31102010401,0,11798.817183336434,0,0
31102010402,0,0,0,0
31102010501,0,0,0,0
31102010502,0,715.3651643653437,0,0
31102010503,0,24339.244778080403,0,0
31102010504,0,36140.45822346137,0,0
31102010505,0,719.4640125402167,0,0
31102010601,0,12351.010962938466,0,0
31102010602,0,41838.424001023835,0,0
31102010603,0,17340.818982126133,0,0
31102010604,0,15659.127296138071,0,0
31102010605,0,20220.189635563456,0,0
31102010606,0,30105.245165674223,0,0
31102010701,0,31459.06562936633,0,0
31102010702,0,36067.87240624338,0,0
31102010703,0,31740.403020423688,0,0
31102010704,0,38745.4695957734,0,0
31102010801,0,24117.36278179735,0,0
31102010802,0,35013.91720619538,0,0
31102010803,0,17974.478614677002,0,0
31102010804,0,25484.275018350472,0,0
31102010901,0,27881.847281699436,0,0
31102010902,0,20424.33982814674,0,0
31102010903,0,27298.623216355296,0,0
31102010904,0,19070.09446682427,0,0
31102010905,0,28267.57886756093,0,0
31102020101,0,11482.28311113468,0,0
31102020102,0,211.09208207885544,0,0
31102020103,0,0,0,0
31102020104,0,7083.589014388441,0,0
31102020105,0,1824.682822385149,0,0
31102020106,0,18330.184824703152,0,0
31102020201,0,18123.851333633225,0,0
31102020202,0,13273.981598759265,0,0
31102020203,0,13903.500015555242,0,0
31102020204,0,2122.012094126217,0,0
31102020205,0,254.19459210513756,0,0
31102020301,0,19596.962392620273,0,0
31102020302,0,9577.120827377801,0,0
31102020303,0,320.75871197802667,0,0
31102020304,0,4510.090908580148,0,0
31102020305,0,18593.294888168428,0,0
31102020401,0,11915.973895103265,0,0
31102020402,0,24866.331406795627,0,0
31102020403,0,21719.48920734496,0,0
31102020501,0,18469.884341271318,0,0
31102020502,0,23634.904323705545,0,0
31102020503,0,18591.856952172304,0,0
31102020601,0,17324.135842898097,0,0
31102020602,0,11214.251747880735,0,0
31102020603,0,30344.60737733308,0,0
31102020604,0,17545.385805392063,0,0
31102020701,0,12529.236294539785,0,0
31102020702,0,14706.455730877653,0,0
31102020703,0,22818.52801971222,0,0
31102020704,0,4486.435991377755,0,0
31102020705,0,15931.217309506914,0,0
31102020801,0,38667.79776530003,0,0
31102020802,0,21127.02504835941,0,0
31102020803,0,11993.074763589508,0,0
31102020901,0,19575.94233661805,0,0
31102020902,0,6247.765460744424,0,0
31102020903,0,0,0,0
31102021001,0,0,0,0
31102021002,0,0,0,0
31102021003,0,4412.6997966855215,0,0
31102021101,0,5729.654232206705,0,0
31102021102,0,16448.630623547328,0,0
31102021201,0,18437.742863260166,0,0
31102021202,0,12131.110007853522,0,0
31102021203,0,5129.799918243144,0,0
31102021204,0,0,0,0
31102021205,0,768.8669282171344,0,0
31102021206,0,4082.5252985431384,0,0
31102021207,0,14805.414534803847,0,0
31102021208,0,22071.72225670377,0,0
31102030101,0,9132.90484694888,0,0
31102030102,0,11662.939469699359,0,0
31102030103,0,18561.80087283114,0,0
31102030104,0,38851.63206653058,0,0
31102030201,0,579.7277066510858,0,0
