HUC12,Sum_Survey_Acrea_2001,Sum_AreaMapped_2001,Sum_Damage_Area_2001
10100020101,15939.240025317958,0,0
10100020102,0,0,0
10100020103,10653.338880489091,0,0
10100020104,0,0,0
10100020105,1763.5176256982163,0,0
10100020201,0,0,0
10100020202,12132.80051894692,0,0
10100020203,12095.976457824543,0,0
10100020204,3597.584530197469,0,0
10100020301,0,0,0
10100020302,0,0,0
10100020303,0,0,0
10100020304,0,0,0
10100020305,0,0,0
10100020306,0,0,0
10100020307,0,0,0
10100020308,0,0,0
10100020401,15721.88229431543,0,0
10100020402,0,0,0
10100020403,4498.329977200995,0,0
10100020404,6356.339720223703,0,0
10100020405,4227.619852874734,0,0
10100020406,0,0,0
10100020501,21790.611649065297,0,0
10100020502,24805.153591946015,0,0
10100020503,8697.55266933847,0,0
10100020504,10459.680639682088,0,0
10100020505,20131.954755110215,0,0
10100020601,0,0,0
10100020602,9275.324804587099,0,0
10100020701,0,0,0
10100020702,0,0,0
10100020703,5878.446481812999,0,0
10100020704,24053.836126793467,0,0
10100020705,10333.265639075418,0,0
10100020706,7710.470859155729,0,0
10100020707,7066.6089333704795,0,0
10100020708,8959.7354539969,0,0
10100020709,7352.034328333436,0,0
10100020710,10670.928075259611,0,0
10100020711,53844.52734381454,0,0
10100030101,0,0,0
10100030102,0,0,0
10100030103,0,0,0
10100030104,0,0,0
10100030105,0,0,0
10100030201,0,0,0
10100030202,121.03382672653169,0,0
10100030203,8050.441636471301,0,0
10100030204,0,0,0
10100030205,0,0,0
10100030206,0,0,0
10100030207,20794.088536678686,0,0
10100030301,8295.4665284391,0,0
10100030302,37371.286804506366,0,0
10100030303,8412.598423138252,0,0
10100030304,6364.652525114863,0,0
10100030305,3283.7916810934757,0,0
10100030306,12952.57592398961,0,0
10100030307,3659.591735209065,0,0
10100030308,16955.39042241478,0,0
10100030309,22666.671619979494,0,0
10100030310,48631.11850569109,0,0
10100030401,0,0,0
10100030402,0,0,0
