HUC12,Sum_Survey_Acrea_2021,Sum_AreaMapped_2021,Sum_Damage_Area_2021
10100020101,17565.65843052641,0,0
10100020102,19507.387322806124,0,0
10100020103,18630.050439042403,0,0
10100020104,13270.837273535244,0,0
10100020105,27070.47485592919,0,0
10100020201,24964.202200536292,0,0
10100020202,12498.433764564155,0,0
10100020203,11956.359822972267,0,0
10100020204,30472.942739144033,0,0
10100020301,8468.74272262568,0,0
10100020302,9369.361026743152,0,0
10100020303,17244.36490087725,0,0
10100020304,39202.15927571574,0,0
10100020305,15910.608432427052,0,0
10100020306,11358.77922023544,0,0
10100020307,13169.245357942023,0,0
10100020308,19547.880251197606,0,0
10100020401,16137.24308444659,0,0
10100020402,11571.795282222756,0,0
10100020403,28174.987248687085,0,0
10100020404,14554.325718824975,0,0
10100020405,11333.357928992593,0,0
10100020406,10087.764326288308,0,0
10100020501,17388.848608547298,0,0
10100020502,21707.86362032992,0,0
10100020503,6772.007862293917,0,0
10100020504,10057.31959263128,0,0
10100020505,20131.954755110215,0,0
10100020601,10536.596209707013,0,0
10100020602,52720.09767612122,0,0
10100020701,7524.772843235684,0,0
10100020702,7073.116019270425,0,0
10100020703,16144.401582943063,0,0
10100020704,37462.097120011094,0,0
10100020705,14334.306279510794,0,0
10100020706,11322.539099458367,0,0
10100020707,7007.296202907637,0,0
10100020708,10885.595830365983,0,0
10100020709,11258.503499779157,0,0
10100020710,9511.15224842362,0,0
10100020711,55350.4517509858,0,0
10100030101,19566.885302878032,0,0
10100030102,13861.135239596873,0,0
10100030103,11245.766822217684,0,0
10100030104,13371.688640922663,0,0
10100030105,5259.1747170293565,0,0
10100030201,3102.8752758168416,0,0
10100030202,7082.085103080162,0,0
10100030203,16577.04345291397,0,0
10100030204,5141.205920130655,0,0
10100030205,7021.553787768684,0,0
10100030206,1864.832267798448,0,0
10100030207,17356.470943868022,0,0
10100030301,8295.48570167447,419.08394254146936,413.49402203843096
10100030302,48220.61194496406,0,0
10100030303,8412.598423138252,33.13487172965719,10.195345147586828
10100030304,16787.11351443377,144.7089274150034,144.7089274150034
10100030305,10069.310419660416,0,0
10100030306,12952.57592398961,0,0
10100030307,9139.91405888686,0,0
10100030308,17563.810463169324,0,0
10100030309,29667.587976601644,0,0
10100030310,51803.859500749415,0,0
10100030401,34559.45164295394,2.578878052312329,0.7935009391730244
