HUC12,Sum_Survey_Acrea_2015,Sum_AreaMapped_2015,Sum_Damage_Area_2015
10100020101,10061.01715438691,0,0
10100020102,10183.963430785076,0,0
10100020103,7577.422293408894,0,0
10100020104,10923.629043741308,0,0
10100020105,18177.31847163953,0,0
10100020201,24705.868906132433,0,0
10100020202,8623.223412196698,0,0
10100020203,9414.383356611399,0,0
10100020204,10488.560745035174,0,0
10100020301,9648.726229569314,0,0
10100020302,3627.491702833987,0,0
10100020303,14580.039358995835,0,0
10100020304,19226.182370209382,0,0
10100020305,15910.608432427052,0,0
10100020306,4739.546549569447,0,0
10100020307,4220.054318573567,0,0
10100020308,18378.379695538097,0,0
10100020401,7493.696026505446,0,0
10100020402,11635.88148828992,0,0
10100020403,11168.321364682937,0,0
10100020404,2820.7717710641887,0,0
10100020405,10022.983152847615,0,0
10100020406,10087.764326288308,0,0
10100020501,18848.56920943443,0,0
10100020502,14339.714495012797,0,0
10100020503,10832.408384426777,0,0
10100020504,18708.781348597433,0,0
10100020505,19505.357324843306,0,0
10100020601,9056.058498061579,0,0
10100020602,47560.8606655912,0,0
10100020701,6384.373967535611,0,0
10100020702,10412.33124325994,0,0
10100020703,16364.537951204196,0,0
10100020704,37637.790538950205,0,0
10100020705,13146.850634809429,0,0
10100020706,11322.539099458367,0,0
10100020707,3702.664679484103,0,0
10100020708,10885.595830365983,0,0
10100020709,8430.149733853801,0,0
10100020710,11143.932086730865,0,0
10100020711,56371.46160024669,0,0
10100030101,8278.223009942947,0,0
10100030102,24469.2769285513,0,0
10100030103,194.03192852087201,0,0
10100030104,318.93160215818847,0,0
10100030105,8847.776821247291,0,0
10100030201,4954.655148243588,0,0
10100030202,0,0,0
10100030203,10704.665217346675,0,0
10100030204,18530.170566233202,0,0
10100030205,17410.232371081358,0,0
10100030206,28021.262858656963,0,0
10100030207,8906.10111959997,0,0
10100030301,3583.4526244581857,0,0
10100030302,7404.525879200573,0,0
10100030303,4752.067147541718,0,0
10100030304,16787.113514433775,0,0
10100030305,6872.70661556257,0,0
10100030306,12886.460894746875,0,0
10100030307,9139.91405888686,0,0
10100030308,8637.670461290976,0,0
10100030309,24547.552261198816,0,0
10100030310,60291.33280213889,0,0
10100030401,18939.442751837374,0,0
10100030402,11733.136799288306,0,0
10100030403,10800.07796824028,0,0
10100040101,16356.566958693751,0,0
10100040102,21254.372186582805,0,0
10100040103,6758.7273329234895,0,0
10100040104,7101.046376205702,0,0
10100040201,21533.41596433736,0,0
10100040202,24832.384848791582,0,0
10100040203,15980.786361594586,0,0
10100040301,18220.639567468184,0,0
10100040302,11519.719378759246,0,0
10100040303,17854.212305027,0,0
10100040304,11756.131075541685,0,0
10100040305,17127.409147034727,0,0
10100040306,17478.756267775836,0,0
10100040401,4291.496298864437,0,0
10100040402,9670.487841824483,0,0
10100040501,26762.852561611795,0,0
10100040502,25116.42529613447,0,0
10100040503,11074.960009179205,0,0
10100040504,10582.87072965449,0,0
10100040505,19131.901467316395,0,0
10100040506,22918.305032257827,0,0
10100040507,14828.829175425586,0,0
10100040601,13346.6131483167,0,0
10100040602,7366.498294927886,0,0
10100040603,28452.36209515721,0,0
10100040604,10493.416889874834,0,0
10100040605,10173.176073739938,0,0
10100040606,17137.80573567373,0,0
10100040701,8844.334229942026,0,0
10100040702,30124.270420264398,0,0
10100040703,17108.299627047283,0,0
10100040801,21113.98597778594,0,0
10100040802,31592.902871775896,0,0
10100040803,8338.341041028194,0,0
10100040804,9625.759752450283,0,0
10100040805,21013.434542222167,0,0
10100040806,13692.018947826908,0,0
10100040901,8227.8846518466,0,0
10100040902,14234.916778321833,0,0
10100040903,7613.48451400555,0,0
10100040904,8724.555159076048,0,0
10100041001,24225.2904414041,0,0
10100041002,0,0,0
10100041003,4513.275787474774,0,0
10100041004,15726.225318455996,0,0
10100041005,15926.318887787995,0,0
10100041006,448.9600962319471,0,0
10100041007,1201.4464879367322,0,0
10100041101,12660.289000039735,0,0
10100041102,10124.369062371015,0,0
10100041103,15052.484354855027,0,0
10100041104,18564.717348791153,0,0
10100041105,11712.188847167441,0,0
10100041106,25820.238635368776,0,0
10100041107,29397.45110470449,0,0
10100041201,7501.471744439235,0,0
10100041202,25007.782005194233,0,0
10100041203,30663.255439607838,0,0
10100041301,21420.165613465688,0,0
10100041302,16541.37482037019,0,0
10100041303,15513.270358662514,0,0
10100041304,20006.331903964183,0,0
10100041305,15196.491482392761,0,0
10100041306,18604.61961075672,0,0
10100041307,17884.331945162052,0,0
10100041401,22080.53999416604,0,0
10100041402,11908.989919013246,0,0
10100041403,24024.679898156515,0,0
10100041404,18605.4040924542,0,0
10100041405,0,0,0
10100041406,4208.064435259077,0,0
10100041407,0,0,0
10100041408,3006.282554532568,0,0
10100050101,7560.091949012498,0,0
10100050102,11643.289474178231,0,0
10100050103,17532.51737884446,0,0
10100050201,14249.717531092867,0,0
10100050202,23596.385892850434,0,0
10100050203,25741.472065510934,0,0
10100050204,11084.464467009648,0,0
10100050205,14010.109419313054,0,0
10100050206,2308.2324950858297,0,0
10100050301,11706.249169053677,0,0
10100050302,22990.958741510967,0,0
10100050303,15924.937298608542,0,0
10100050304,8778.24251197657,0,0
10100050305,25854.447676567932,0,0
10100050306,9419.404771501835,0,0
10100050307,21421.919770030552,0,0
10100050308,10883.949984176048,0,0
10100050309,0,0,0
10100060101,12303.307347113383,0,0
10100060102,14992.438007059685,0,0
10100060103,7416.685098824534,0,0
10100060104,42125.850009888425,0,0
10100060105,8905.365555047687,0,0
10100060106,6869.742645223625,0,0
10100060107,8662.229237076015,0,0
10100060108,12212.730087382073,0,0
10100060109,27892.90147759612,0,0
10100060110,11273.836005859986,0,0
10100060111,18852.717234829088,0,0
10100060201,2911.525595649331,0,0
10100060202,0,0,0
10100060203,13581.378868957077,0,0
10100060204,2613.013004905405,0,0
10100060205,0,0,0
10100060206,554.7430653013041,0,0
10100060207,12626.518023070685,0,0
10100060208,8159.866197239382,0,0
10100060209,16328.995927442293,0,0
10100060301,0,0,0
10100060302,0,0,0
10100060303,0,0,0
10100060304,0,0,0
10100060305,0,0,0
10100060306,0,0,0
10100060307,0,0,0
10100060308,0,0,0
10100060309,0,0,0
10100060401,0,0,0
10100060402,0,0,0
10100060403,0,0,0
10100060404,0,0,0
10100060405,0,0,0
10100060406,0,0,0
10100060407,0,0,0
10100060408,0,0,0
10100060409,4682.914415132691,0,0
10100070101,13047.72139254606,0,0
10100070102,7506.431044383113,0,0
10100070103,19220.307422651713,0,0
10100070201,13030.400519286868,0,0
10100070202,119.26968563732109,0,0
10100070203,5866.900793437505,0,0
10100070204,12330.792575426558,0,0
10100070205,25475.452283383896,0,0
10100070301,5071.76668150097,0,0
10100070302,0,0,0
10100070303,374.76112316824316,0,0
10100070304,5371.800545535505,0,0
10100070305,13111.295416732386,0,0
