HUC12,Sum_Survey_Acrea_2005,Sum_AreaMapped_2005,Sum_Damage_Area_2005
10100020101,9720.60509179152,0,0
10100020102,12808.700931465417,0,0
10100020103,7152.4155755813945,0,0
10100020104,6124.071779268208,0,0
10100020105,37714.36706878926,0,0
10100020201,10737.563558833577,0,0
10100020202,4439.282816519631,0,0
10100020203,12169.167160616264,0,0
10100020204,24798.121060046906,0,0
10100020301,0,0,0
10100020302,1631.2326402717817,0,0
10100020303,1168.2824803319088,0,0
10100020304,32012.5437098623,0,0
10100020305,13589.456415754947,0,0
10100020306,11358.77922023544,0,0
10100020307,11220.882977755637,0,0
10100020308,14093.746980823558,0,0
10100020401,16137.24308444659,0,0
10100020402,11635.88148828992,0,0
10100020403,24832.711840041913,0,0
10100020404,1924.4678589653947,0,0
10100020405,69.42061402930652,0,0
10100020406,4738.121289006484,0,0
10100020501,22234.26964524074,0,0
10100020502,21323.31998702249,0,0
10100020503,5149.9592973174185,0,0
10100020504,13575.409815072859,0,0
10100020505,16307.088586220456,0,0
10100020601,3046.7445272525574,0,0
10100020602,50496.301359394405,0,0
10100020701,0,0,0
10100020702,0,0,0
10100020703,0,0,0
10100020704,1091.456778591535,0,0
10100020705,8324.7817452215,0,0
10100020706,0,0,0
10100020707,0,0,0
10100020708,0,0,0
10100020709,3447.04680224633,0,0
10100020710,3609.8201100120377,0,0
10100020711,18562.941466916895,0,0
10100030101,8289.60729015693,0,0
10100030102,0,0,0
10100030103,10424.575245530208,0,0
10100030104,13513.2829169579,0,0
10100030105,1412.490548618084,0,0
10100030201,419.9930191035343,0,0
10100030202,9692.694304806715,0,0
10100030203,17924.24148071631,0,0
10100030204,1103.0701517003695,0,0
10100030205,25518.390021805724,0,0
10100030206,8456.653996042372,0,0
10100030207,30049.973204322036,0,0
10100030301,8057.278858909795,0,0
10100030302,32829.05719528783,0,0
10100030303,2224.2625964441177,0,0
10100030304,9595.595994565203,0,0
10100030305,8655.024897773665,0,0
10100030306,1818.2907991954628,0,0
10100030307,287.25318897361944,0,0
10100030308,13357.83844399889,0,0
10100030309,14590.942518104406,0,0
10100030310,55660.95423753734,0,0
10100030401,33960.14112279047,0,0
10100030402,23.757396998603443,0,0
10100030403,4844.765177229101,0,0
10100040101,6740.104040759657,0,0
10100040102,7789.992138360667,0,0
10100040103,11807.773318994272,0,0
10100040104,7974.603903702569,0,0
10100040201,22495.893818855424,0,0
10100040202,7736.622158565957,0,0
10100040203,16590.60823434661,0,0
10100040301,19561.083750825735,0,0
10100040302,8248.122388994883,0,0
10100040303,18361.305150692344,0,0
10100040304,11444.557582716705,0,0
10100040305,17130.159974588812,0,0
10100040306,21234.311523486653,0,0
10100040401,26575.639494448373,0,0
10100040402,26551.833459261485,0,0
10100040501,8586.705168243683,0,0
10100040502,10401.96938338435,0,0
10100040503,0,0,0
10100040504,0,0,0
10100040505,5788.878190666722,0,0
10100040506,13810.322723783569,0,0
10100040507,14991.856923830912,0,0
10100040601,902.9739047098153,0,0
10100040602,7167.98080372229,0,0
10100040603,19122.432925808444,0,0
10100040604,10352.036736916301,0,0
10100040605,10255.081938177455,0,0
10100040606,29082.80937507922,0,0
10100040701,25195.975213471556,0,0
10100040702,27749.72690765211,0,0
10100040703,9114.066430656181,0,0
10100040801,22199.56334576599,0,0
10100040802,16399.228708492654,0,0
10100040803,6.860745084931128,0,0
10100040804,9684.284800387706,0,0
10100040805,777.7146219432249,0,0
10100040806,12978.278832183543,0,0
10100040901,23776.924342079445,0,0
10100040902,7581.945963422102,0,0
10100040903,9834.393675510239,0,0
10100040904,8723.622574937737,0,0
10100041001,12676.268853001626,0,0
10100041002,11556.671204608672,0,0
10100041003,19559.501294180965,0,0
10100041004,5258.75309057917,0,0
10100041005,11235.283104707334,0,0
10100041006,22560.705367118746,0,0
10100041007,6860.2586187976685,0,0
10100041101,0,0,0
10100041102,3481.8502722557437,0,0
10100041103,14711.133359213385,0,0
10100041104,11237.076795009294,0,0
10100041105,11699.640308748967,0,0
10100041106,23935.11573148348,0,0
10100041107,21093.83015877702,0,0
10100041201,21374.69422963971,0,0
10100041202,16543.964822621994,0,0
10100041203,28281.76942353555,0,0
10100041301,2648.8911020607206,0,0
10100041302,10667.11287737096,0,0
10100041303,11559.884847906103,0,0
10100041304,10425.86830967555,0,0
10100041305,14321.393668301602,0,0
10100041306,19199.58285819822,0,0
10100041307,24132.71853746335,0,0
10100041401,17886.919410366758,0,0
10100041402,7160.742043053707,0,0
10100041403,31565.97087243698,0,0
10100041404,19348.945650221896,0,0
10100041405,7.652647025364742,0,0
10100041406,19286.887770220797,0,0
10100041407,9363.124984060078,0,0
10100041408,5018.846153317483,0,0
10100050101,12095.065524001417,0,0
10100050102,12888.136376474942,0,0
10100050103,15167.512238530688,0,0
10100050201,5614.684100436036,0,0
10100050202,20574.69683689213,0,0
10100050203,21984.215636129655,0,0
10100050204,0,0,0
10100050205,0,0,0
10100050206,0,0,0
10100050301,11706.249169053677,0,0
10100050302,16858.620908240526,0,0
10100050303,15949.872933180299,0,0
10100050304,511.82040082218225,0,0
10100050305,6972.45769522588,0,0
10100050306,1868.814283286663,142.9704635476456,10.99772796520351
10100050307,6550.511869952667,243.90113403031665,18.761625694639744
10100050308,1901.3374529811053,116.66504335577406,8.974234104290312
10100050309,0,0,0
10100060101,7902.776695092763,0,0
10100060102,10303.51323093465,0,0
10100060103,10964.441566622,0,0
10100060104,18013.22105319095,0,0
10100060105,13361.358375902244,0,0
10100060106,1564.6273299165196,0,0
10100060107,8825.554332014157,0,0
10100060108,16008.88918635956,0,0
10100060109,3213.4188875001473,0,0
10100060110,12053.965964099698,0,0
10100060111,27900.277683832588,0,0
10100060201,0,0,0
10100060202,0,0,0
10100060203,0,0,0
10100060204,0,0,0
10100060205,0,0,0
10100060206,10663.658770606791,0,0
10100060207,834.699112388272,0,0
10100060208,0,0,0
10100060209,11442.8612693304,0,0
10100060301,0,0,0
10100060302,0,0,0
10100060303,0,0,0
10100060304,0,0,0
10100060305,0,0,0
10100060306,0,0,0
10100060307,0,0,0
10100060308,0,0,0
10100060309,11696.05382544185,0,0
10100060401,0,0,0
10100060402,0,0,0
10100060403,0,0,0
10100060404,0,0,0
10100060405,0,0,0
10100060406,0,0,0
10100060407,4158.856398163442,0,0
10100060408,3604.47802199089,0,0
10100060409,18574.39314905277,0,0
10100070101,22746.29950768025,0,0
10100070102,2554.518149122538,0,0
10100070103,7191.46307275841,0,0
10100070201,0,0,0
10100070202,8402.286700606513,0,0
10100070203,33156.94437339768,0,0
10100070204,9092.615965115041,0,0
10100070205,0,0,0
10100070301,0,0,0
10100070302,0,0,0
10100070303,0,0,0
10100070304,820.2953167492424,0,0
10100070305,8768.82541882301,0,0
10100070401,0,0,0
10100070402,0,0,0
10100070403,0,0,0
10100070404,0,0,0
10100070405,0,0,0
10100070406,0,0,0
10100070407,0,0,0
10100070408,1972.0553497771978,0,0
10100070409,3348.3086818551196,0,0
10100070410,22055.45039534051,0,0
10100070501,0,0,0
10100070502,0,0,0
10100070503,7390.05903684609,0,0
10100070504,0,0,0
10100070505,160.32519501874,0,0
10100070506,3180.3252683811766,0,0
10100070601,0,0,0
10100070602,0,0,0
10100070603,519.2583532367696,0,0
10100070701,0,0,0
10100070702,0,0,0
10100070703,0,0,0
10100070801,0,0,0
10100070802,0,0,0
10100070803,0,0,0
10100070804,0,0,0
10100070805,0,0,0
10100070901,0,0,0
10100070902,115.56242227593734,0,0
10100070903,0,0,0
10100070904,0,0,0
10100070905,0,0,0
10100070906,10107.972222458364,0,0
10100070907,4197.9629851863865,0,0
10100070908,36314.287381635084,0,0
10100071001,77.01247446772493,0,0
10100071002,0,0,0
10100071003,14536.021037050396,0,0
10100080101,6941.894543036883,0,0
10100080102,14379.189067571868,0,0
10100080103,20921.49910954928,0,0
10100080201,0,0,0
10100080202,0,0,0
10100080203,0,0,0
10100080204,0,0,0
10100080205,0,0,0
10100080206,0,0,0
10100080301,0,0,0
10100080302,0,0,0
10100080303,0,0,0
10100080304,0,0,0
10100080305,0,0,0
10100080306,0,0,0
10100080401,0,0,0
10100080402,0,0,0
10100080403,20594.07797484285,0,0
10100080404,0,0,0
10100080405,7169.747816762405,0,0
10100080406,12084.709466779324,0,0
10100080407,17172.992357179115,0,0
10100080408,19711.381671319956,0,0
10100080409,5051.511221008783,0,0
10100080501,0,0,0
10100080502,0,0,0
10100080503,0,0,0
10100080504,1958.1366524560235,0,0
10100080505,0,0,0
10100080601,0,0,0
10100080602,0,0,0
10100080603,0,0,0
10100080604,0,0,0
10100080605,0,0,0
10100080701,0,0,0
10100080702,0,0,0
10100080703,0,0,0
10100080704,0,0,0
10100080801,0,0,0
10100080802,0,0,0
10100080803,0,0,0
10100080804,0,0,0
10100080805,0,0,0
10100080806,0,0,0
10100080807,0,0,0
10100080901,0,0,0
10100080902,0,0,0
10100080903,0,0,0
10100080904,0,0,0
10100080905,0,0,0
10100080906,0,0,0
10100080907,0,0,0
10100080908,0,0,0
