HUC12,Sum_Survey_Acrea_2002,Sum_AreaMapped_2002,Sum_Damage_Area_2002
10100020101,17565.65843052641,0,0
10100020102,0,0,0
10100020103,13352.982301859092,0,0
10100020104,0,0,0
10100020105,15276.352714733304,0,0
10100020201,0,0,0
10100020202,12070.311451240095,0,0
10100020203,11370.805060603567,0,0
10100020204,5190.383206856801,0,0
10100020301,1871.134700208719,0,0
10100020302,9205.678149077843,0,0
10100020303,5082.110752765981,0,0
10100020304,30041.90534022038,0,0
10100020305,0,0,0
10100020306,10023.834668964144,0,0
10100020307,12380.507441077136,0,0
10100020308,6169.479204482321,0,0
10100020401,10463.228234057744,0,0
10100020402,0,0,0
10100020403,367.40473933495394,0,0
10100020404,0,0,0
10100020405,0,0,0
10100020406,0,0,0
10100020501,21326.635262136522,0,0
10100020502,13600.807008019254,0,0
10100020503,10178.631284047195,0,0
10100020504,14464.997987781297,0,0
10100020505,0,0,0
10100020601,10467.723384816405,0,0
10100020602,52344.63935468308,0,0
10100020701,6943.392222950658,0,0
10100020702,8516.936062753222,0,0
10100020703,12090.291240788982,0,0
10100020704,1623.1151338466327,0,0
10100020705,7042.5159067204795,0,0
10100020706,10417.574083513098,0,0
10100020707,0,0,0
10100020708,10792.70821168127,0,0
10100020709,5837.667849131252,0,0
10100020710,10718.161625934232,0,0
10100020711,27902.747736116784,0,0
10100030101,8863.093633018645,0,0
10100030102,21407.015206957098,0,0
10100030103,4686.3228271863545,0,0
10100030104,8426.82081975056,0,0
10100030105,10599.730785213247,0,0
10100030201,7658.399365191049,0,0
10100030202,3217.1043887887054,0,0
10100030203,24319.49098597873,0,0
10100030204,15066.664692655775,0,0
10100030205,33701.24269116083,0,0
10100030206,22288.158326612935,0,0
10100030207,13285.52824387846,0,0
10100030301,0,0,0
10100030302,5041.249875620712,0,0
10100030303,3009.73237648017,0,0
10100030304,0,0,0
10100030305,1484.8597243108206,0,0
10100030306,11775.993724462109,0,0
10100030307,642.0102908742613,0,0
10100030308,1190.8350151345253,0,0
10100030309,26570.34997248298,0,0
10100030310,57981.38711009226,0,0
10100030401,6414.997134081188,0,0
10100030402,0,0,0
10100030403,4385.99304512005,0,0
10100040101,5328.702331183026,0,0
10100040102,210.26121723299892,0,0
